"sgID","gene_TSS","cell_line","species","time_point","Residuals"
"USF2_+_35759877.23-P1P2","USF2__P1P2",0.124830607246379,7.77898367074507e-10,0.183872909738674,0.691296482237049
"USF2_-_35760367.23-P1P2","USF2__P1P2",0.16495364059741,0,8.13067787888921e-19,0.83504635940259
"USF2_-_35760370.23-P1P2","USF2__P1P2",0.0485697875480109,0.00573592826127288,0.486920700685172,0.458773583505544
"USF2_+_35759839.23-P1P2","USF2__P1P2",0.266180422948316,0.0537216608420533,0.148841557081746,0.531256359127886
"USMG5_+_105156174.23-P1P2","USMG5__P1P2",0.0202171486140419,0.165733799657874,0.632888285747292,0.181160765980792
"USMG5__P1P2__primary__FWD__65","USMG5__P1P2",0.0381019956644134,0.0244513011960382,0.739585264610263,0.197861438529286
"USMG5__P1P2__secondary__FWD__55","USMG5__P1P2",0.233298656375481,1.71450250411857e-10,0.107105494059835,0.659595849393233
"USMG5__P1P2__primary__FWD__3","USMG5__P1P2",0,0.209632756599591,0.14926259700793,0.641104646392479
"USMG5__P1P2__primary__FWD__25","USMG5__P1P2",0.234906925710887,0,0.0580823827630922,0.707010691526021
"USMG5_-_105155886.23-P1P2","USMG5__P1P2",0,0.195526636429515,0.208849183609616,0.595624179960869
"USMG5_+_105155823.23-P1P2","USMG5__P1P2",0.000788432687989598,0.188627032266772,0.0330122082496235,0.777572326795615
"USMG5__P1P2__secondary__RVS__27","USMG5__P1P2",0.319205760322367,0,0.352611553211786,0.328182686465847
"USP10__P1P2__primarysecondary__FWD__250","USP10__P1P2",0.310802203102577,0,0.0061624409015958,0.683035355995827
"USP10__P1P2__primarysecondary__RVS__248","USP10__P1P2",5.31816584470106e-09,0.180628324939695,0.33870306342468,0.48066860631746
"USP10__P1P2__primarysecondary__FWD__61","USP10__P1P2",0.263959269491782,0.0400721318641116,0.44199630118412,0.253972297459986
"USP10__P1P2__primarysecondary__FWD__58","USP10__P1P2",0.285436971243518,0,0.409860773044382,0.304702255712101
"USP10__P1P2__primarysecondary__RVS__-25","USP10__P1P2",0.24602670813284,1.25783625549844e-08,0.212577949969935,0.541395329318862
"USP10__P1P2__primarysecondary__RVS__10","USP10__P1P2",0.125778183257487,0,0,0.874221816742513
"USP10_-_84733819.23-P1P2","USP10__P1P2",0.00314027650005353,0.0859155052249354,0.260371179973378,0.650573038301633
"USP10__P1P2__primarysecondary__RVS__45","USP10__P1P2",0.146386602844661,0,0.0132364242749274,0.840376972880411
"USP15_+_62654560.23-P1P2","USP15__P1P2",0.160247674726714,4.42503082583615e-10,1.09504974100663e-08,0.839752313880285
"USP15_-_62654233.23-P1P2","USP15__P1P2",0.143795657032475,0,0,0.856204342967525
"USP15_-_62654201.23-P1P2","USP15__P1P2",0.104145706683139,0,0,0.895854293316861
"USP15__P1P2__primary__RVS__42","USP15__P1P2",0.172611111237937,0,0.197618111451306,0.629770777310757
"USP15__P1P2__primary__FWD__51","USP15__P1P2",0.423827316654924,0,1.2586126389825e-10,0.576172683219215
"USP15__P1P2__primary__FWD__44","USP15__P1P2",0.273917342580594,0,1.28589226224713e-10,0.726082657290817
"USP15__P1P2__primary__FWD__54","USP15__P1P2",0.224991500486951,0.0135200149369678,0.257035488734942,0.504452995841139
"USP15_+_62654170.23-P1P2","USP15__P1P2",0,0.0168628326511584,3.41858566484113e-10,0.983137167006983
"USP1__P1P2__primary__RVS__70","USP1__P1P2",0,0,0.686189677794642,0.313810322205358
"USP1__P1P2__secondary__RVS__44","USP1__P1P2",2.37508225385393e-09,0,0.62893167178373,0.371068325841187
"USP1__P1P2__secondary__RVS__49","USP1__P1P2",0.0373025958788921,0,0.675583076767197,0.287114327353911
"USP1_+_62903144.23-P1P2","USP1__P1P2",0.0141660668949154,0.0184115978835094,0.855666335949144,0.111755999272431
"USP1_+_62902791.23-P1P2","USP1__P1P2",0.23466240815706,0,0.384752040504757,0.380585551338183
"USP1_+_62902760.23-P1P2","USP1__P1P2",0.147188426312103,0,0.0592573787240027,0.793554194963894
"USP1_+_62903191.23-P1P2","USP1__P1P2",0.0894733514000015,0.00611432612017379,0.602067447902542,0.302344874577283
"USP1_+_62903177.23-P1P2","USP1__P1P2",0.0269298750017955,0.00655466030131344,0.736953500276025,0.229561964420866
"USP22__P1P2__primary__FWD__3","USP22__P1P2",0.418302080513323,0,0.129698784249967,0.45199913523671
"USP22__P1P2__primary__RVS__45","USP22__P1P2",0.212579281034265,0.0757514790017286,0.304362737674479,0.407306502289527
"USP22__P1P2__primary__FWD__6","USP22__P1P2",0.366848480455507,0,0.260998052941234,0.372153466603259
"USP22__P1P2__primary__RVS__46","USP22__P1P2",0,0.138948517424948,0.0676906657483546,0.793360816826698
"USP22__P1P2__primary__FWD__2","USP22__P1P2",0.247687656502991,0.132405101822933,0.158027924636789,0.461879317037288
"USP22_-_20945882.23-P1P2","USP22__P1P2",0.0160645835728049,0.145133329762714,0.102545752770391,0.736256333894091
"USP22_-_20946316.23-P1P2","USP22__P1P2",0.131532672631433,0,0.472024960339893,0.396442367028674
"USP22_-_20946311.23-P1P2","USP22__P1P2",0.157803025477992,6.5646992781899e-10,0.237171354164657,0.605025619700881
"USP28__P1P2__primary__FWD__67","USP28__P1P2",0.0471546242123543,0.0371759021021706,0.246133450409576,0.669536023275899
"USP28_+_113745821.23-P1P2","USP28__P1P2",0.0800207364545619,0,0.527264369646746,0.392714893898692
"USP28_+_113746234.23-P1P2","USP28__P1P2",0,0,0.61539308301568,0.38460691698432
"USP28_-_113746230.23-P1P2","USP28__P1P2",0.00674056676669419,0,0.727538028142421,0.265721405090885
"USP28_+_113746238.23-P1P2","USP28__P1P2",0,0,0.69211690520145,0.30788309479855
"USP28__P1P2__primary__FWD__35","USP28__P1P2",0.00302031814060374,0,0.782843998499136,0.21413568336026
"USP28__P1P2__primary__FWD__55","USP28__P1P2",0,0,0.609757728360622,0.390242271639378
"USP28__P1P2__primary__RVS__65","USP28__P1P2",0,0,0.67731424860608,0.32268575139392
"USP3_+_63796883.23-P1P2","USP3__P1P2",0,0,0,1
"USP3_-_63796862.23-P1P2","USP3__P1P2",0.382406023628577,0,0,0.617593976371423
"USP3_+_63797207.23-P1P2","USP3__P1P2",0.364575369104356,0,0.047263921361873,0.588160709533771
"USP3_-_63797251.23-P1P2","USP3__P1P2",0,0,0,1
"USP3__P1P2__secondary__RVS__43","USP3__P1P2",0,0,0,1
"USP3__P1P2__secondary__FWD__30","USP3__P1P2",6.01927628887183e-10,0,0.247574373187572,0.7524256262105
"USP3__P1P2__secondary__RVS__39","USP3__P1P2",0,0,0,1
"USP3__P1P2__secondary__RVS__40","USP3__P1P2",0.0744377237193882,0.042696492921313,0.436548594599863,0.446317188759436
"USP42_+_6144628.23-P1P2","USP42__P1P2",0.0462243459197789,0,0.655595770652813,0.298179883427408
"USP42_-_6144572.23-P1P2","USP42__P1P2",0.0804285699670894,0,0.186901252905871,0.732670177127039
"USP42_+_6144561.23-P1P2","USP42__P1P2",0.139895955310299,3.77159764426026e-10,0.304716224521007,0.555387819791534
"USP42__P1P2__secondary__RVS__50","USP42__P1P2",0.166242129939488,5.47724443111491e-10,0.552863531555082,0.280894337957705
"USP42_-_6144549.23-P1P2","USP42__P1P2",0,0,0.759128421516738,0.240871578483263
"USP42__P1P2__secondary__FWD__32","USP42__P1P2",0.067621799569825,0,0.475050345770036,0.457327854660139
"USP42__P1P2__secondary__RVS__45","USP42__P1P2",0.142925827912858,0,0.46776675717633,0.389307414910812
"USP42_+_6144958.23-P1P2","USP42__P1P2",0.355219495604401,1.32316446216483e-10,0.0024408694633061,0.642339634799977
"USP44__P1__primarysecondary__FWD__40","USP44__P1",0.0673571689945735,0,0,0.932642831005426
"USP44__P1__primarysecondary__FWD__65","USP44__P1",0.322501646130186,0,0.00605581959364558,0.671442534276169
"USP44__P1__primarysecondary__RVS__53","USP44__P1",0.274790572812246,5.98197964218069e-09,0.217091573224609,0.508117847981165
"USP44__P1__primarysecondary__RVS__32","USP44__P1",0,0,0,1
"USP44__P1__primarysecondary__FWD__50","USP44__P1",0.107466336930197,0.0823193228669507,0.329453852640223,0.480760487562629
"USP44_+_95942549.23-P1","USP44__P1",0.0509752507676537,0.172343064615722,0.114363569071832,0.662318115544792
"USP44_+_95942529.23-P1","USP44__P1",0,0,0,1
"USP44_+_95942123.23-P1","USP44__P1",0.0902589319699331,0,0.00738948028823734,0.90235158774183
"USP48_-_22109567.23-P1P2","USP48__P1P2",0.21754233054697,0.189328896761496,0.0737865306504927,0.519342242041041
"USP48_+_22109651.23-P1P2","USP48__P1P2",0,0,0,1
"USP48_+_22109575.23-P1P2","USP48__P1P2",0.583873005285505,0.0631777174494484,2.5100841433755e-19,0.352949277265047
"USP48__P1P2__secondary__RVS__53","USP48__P1P2",0.00506692840715635,0.0382009830252132,0.200311262642266,0.756420825925364
"USP48_+_22109648.23-P1P2","USP48__P1P2",0.428079296760943,0.0794378170485971,0,0.49248288619046
"USP48__P1P2__secondary__FWD__55","USP48__P1P2",0.0614158928678337,0.117970100820971,1.3586661394187e-10,0.820614006175329
"USP48__P1P2__secondary__FWD__68","USP48__P1P2",0.288908356632024,0.188766201020106,0,0.522325442347869
"USP48__P1P2__secondary__FWD__46","USP48__P1P2",0.134034467108799,0.00211153124466251,1.66717535008095e-10,0.86385400147982
"VEZF1__P1P2__primary__RVS__38","VEZF1__P1P2",0.423847618545872,0,0.110278440899492,0.465873940554637
"VEZF1__P1P2__primary__FWD__26","VEZF1__P1P2",0.253313955729358,7.61873391057394e-09,9.22024646204112e-09,0.746686027431662
"VEZF1_+_56065097.23-P1P2","VEZF1__P1P2",0.25923720194207,7.28835386683085e-11,0.0308869852363616,0.709875812748685
"VEZF1__P1P2__primary__FWD__42","VEZF1__P1P2",0.470717112365382,0.0160369995742649,0.0525400344996725,0.460705853560681
"VEZF1_-_56065167.23-P1P2","VEZF1__P1P2",0.0348017578054292,0.139183961945846,0,0.826014280248724
"VEZF1_-_56065555.23-P1P2","VEZF1__P1P2",0.286155372008729,0,0,0.713844627991271
"VEZF1_-_56065595.23-P1P2","VEZF1__P1P2",0.371311476179994,0,0,0.628688523820006
"VEZF1_-_56065552.23-P1P2","VEZF1__P1P2",0.369726177536809,0,0,0.630273822463192
"VGLL3__P1P2__primary__RVS__89","VGLL3__P1P2",0.127851250388698,0,0.0647631426277094,0.807385606983592
"VGLL3__P1P2__primary__RVS__73","VGLL3__P1P2",0.26463248745324,0,0.0267938183789911,0.708573694167769
"VGLL3__P1P2__primary__FWD__75","VGLL3__P1P2",0.282699361582296,0.0442636508712204,8.15007098161448e-09,0.673036979396412
"VGLL3__P1P2__primary__RVS__35","VGLL3__P1P2",0.213681305516209,0.278340131926129,0,0.507978562557661
"VGLL3__P1P2__primary__FWD__57","VGLL3__P1P2",0.109758122837876,0,0,0.890241877162124
"VGLL3_+_87039981.23-P1P2","VGLL3__P1P2",0.331473089146552,3.83059240096197e-05,0.392255380520317,0.276233224409121
"VGLL3_+_87039823.23-P1P2","VGLL3__P1P2",0.301444001081974,0.0419058196122772,0,0.656650179305748
"VGLL3__P1P2__primary__FWD__58","VGLL3__P1P2",0.104954242966532,0,0,0.895045757033468
"VPS26A_+_70884331.23-P1P2","VPS26A__P1P2",0,0.199328087414428,0.112991999770026,0.687679912815546
"VPS26A_+_70884356.23-P1P2","VPS26A__P1P2",4.20366535147318e-09,5.49921775284675e-10,0.00208020027714819,0.997919794969265
"VPS26A__P1P2__primary__FWD__99","VPS26A__P1P2",0.0236532133220516,0.0211013006240166,0.688257578999597,0.266987907054335
"VPS26A__P1P2__primary__FWD__2","VPS26A__P1P2",0.0677082593557559,0,0,0.932291740644244
"VPS26A__P1P2__primary__RVS__51","VPS26A__P1P2",0.25807018431661,6.3024096120828e-08,0.407738365560072,0.334191387099222
"VPS26A_-_70883991.23-P1P2","VPS26A__P1P2",0.107772863216846,2.05637375794047e-09,0,0.89222713472678
"VPS26A_-_70884243.23-P1P2","VPS26A__P1P2",0.273963853778492,0,0,0.726036146221508
"VPS26A__P1P2__primary__FWD__25","VPS26A__P1P2",0,0,0,1
"VPS51_-_64864121.23-P1P2","VPS51__P1P2",0,0,0.674482708097976,0.325517291902024
"VPS51_-_64863728.23-P1P2","VPS51__P1P2",0,0.0486903459995836,0.824187750142651,0.127121903857766
"VPS51_+_64863738.23-P1P2","VPS51__P1P2",0.360879397082762,0,0,0.639120602917238
"VPS51__P1P2__primarysecondary__FWD__59","VPS51__P1P2",0.00311021368042594,1.36888589490369e-11,0.894234835254422,0.102654951051463
"VPS51_-_64864110.23-P1P2","VPS51__P1P2",0.139358820107176,0,0.25839945537748,0.602241724515344
"VPS51__P1P2__primarysecondary__FWD__34","VPS51__P1P2",0.230360419567874,0.0951928557854272,0.0940042126867294,0.580442511959969
"VPS51_-_64863725.23-P1P2","VPS51__P1P2",0,0.0307982607299314,0.835203973134643,0.133997766135425
"VPS51__P1P2__primarysecondary__FWD__35","VPS51__P1P2",0.412416614427312,1.17052396038605e-09,0.0476446791207471,0.539938705281417
"VPS9D1__P1P2__primarysecondary__RVS__75","VPS9D1__P1P2",0.133371246922034,0.191597012692582,0.131064036259277,0.543967704126108
"VPS9D1__P1P2__primarysecondary__RVS__74","VPS9D1__P1P2",0,0,0.048618023876753,0.951381976123247
"VPS9D1__P1P2__primarysecondary__RVS__65","VPS9D1__P1P2",0,0.0954847710019253,0.368797164754312,0.535718064243763
"VPS9D1__P1P2__primarysecondary__RVS__39","VPS9D1__P1P2",0.460210910443974,4.70519737970759e-10,0.0455710115397956,0.494218077545711
"VPS9D1__P1P2__primarysecondary__FWD__21","VPS9D1__P1P2",0.0671873638600057,0.0676793955977495,0.104121127034422,0.761012113507822
"VPS9D1_+_89786904.23-P1P2","VPS9D1__P1P2",0.0467354215707559,0,0,0.953264578429244
"VPS9D1_-_89787283.23-P1P2","VPS9D1__P1P2",0.131003880740583,9.09819846714221e-11,0.227117057405001,0.641879061763434
"VPS9D1_-_89787286.23-P1P2","VPS9D1__P1P2",0.496098720463036,0.129298259352392,0.138522707854029,0.236080312330543
"VWA9__P1P2__primary__FWD__63","VWA9__P1P2",0.120797835232579,0.0548400622182676,0.363642719649979,0.460719382899174
"VWA9__P1P2__primary__FWD__62","VWA9__P1P2",0.00552567336275093,0,0.916031250605352,0.0784430760318966
"VWA9__P1P2__primary__FWD__56","VWA9__P1P2",0,0,0,1
"VWA9_+_65903049.23-P1P2","VWA9__P1P2",0,0.00282763142826341,0.701137351863149,0.296035016708588
"VWA9_-_65903465.23-P1P2","VWA9__P1P2",0.00790467123373482,1.18413385379414e-11,0.904946904797895,0.0871484239565285
"VWA9_+_65903046.23-P1P2","VWA9__P1P2",1.74324243826022e-09,0,0.869868903828337,0.13013109442842
"VWA9__P1P2__primary__FWD__50","VWA9__P1P2",0.206386949612119,0,0.0137527976977192,0.779860252690162
"VWA9_+_65903426.23-P1P2","VWA9__P1P2",0,0,0.961820750857545,0.0381792491424548
"WDR18__P1P2__primary__RVS__40","WDR18__P1P2",0.258944180146735,0,0,0.741055819853265
"WDR18__P1P2__primary__FWD__59","WDR18__P1P2",0.202120895359927,0,0.306095991656854,0.491783112983219
"WDR18__P1P2__primary__FWD__32","WDR18__P1P2",0,0,0.76132454327891,0.23867545672109
"WDR18__P1P2__primary__RVS__72","WDR18__P1P2",0.376789092406593,0.0258959435146439,0.0517639773344002,0.545550986744363
"WDR18_-_984395.23-P1P2","WDR18__P1P2",0,0.0610853393018412,0.634692000785861,0.304222659912298
"WDR18_+_984362.23-P1P2","WDR18__P1P2",0.389365731903065,0,0.0816600212119516,0.528974246884984
"WDR18__P1P2__primary__FWD__27","WDR18__P1P2",0.183558825854378,0,0.120284703081293,0.696156471064329
"WDR18_+_984375.23-P1P2","WDR18__P1P2",0.138177982278212,0.0708891977540115,0.237302267219791,0.553630552747985
"WDR37__P1P2__primary__FWD__28","WDR37__P1P2",0.318443080715597,0.021789887274777,0.133056092400088,0.526710939609538
"WDR37__P1P2__primary__FWD__31","WDR37__P1P2",0.00371515240483967,0,0.0589337853184323,0.937351062276728
"WDR37__P1P2__secondary__FWD__47","WDR37__P1P2",0.280974601917035,8.23486081105528e-11,0.094927516560915,0.624097881439702
"WDR37__P1P2__secondary__FWD__48","WDR37__P1P2",0.222236174849241,0,0.0585106509223964,0.719253174228363
"WDR37__P1P2__secondary__FWD__71","WDR37__P1P2",0.22933303831558,0,0.393312048373696,0.377354913310724
"WDR37__P1P2__primary__FWD__74","WDR37__P1P2",0.138273608792572,7.45248777236774e-10,0.119026665689321,0.742699724772859
"WDR37_-_1102777.23-P1P2","WDR37__P1P2",0.25660826732471,0,0.451620801713947,0.291770930961342
"WDR37_-_1102551.23-P1P2","WDR37__P1P2",0.2406448616575,2.2467920772976e-10,0.167241298331665,0.592113839786156
"WDR48_+_39093934.23-P1P2","WDR48__P1P2",0.0128655885083022,1.41030591782185e-10,0.848589990186291,0.138544421164376
"WDR48_-_39093533.23-P1P2","WDR48__P1P2",0.0294322748396255,0.134667912083349,0.50021681542538,0.335682997651645
"WDR48_+_39093574.23-P1P2","WDR48__P1P2",0,0.00112485850429611,0.809445941929371,0.189429199566333
"WDR48__P1P2__primary__FWD__68","WDR48__P1P2",0.0132492903397419,0.00672429821068601,0.900552296821701,0.0794741146278707
"WDR48__P1P2__primary__FWD__74","WDR48__P1P2",0,0,0.914381191362123,0.0856188086378767
"WDR48__P1P2__primary__FWD__67","WDR48__P1P2",0.0964806992116597,0.142837379549685,0.329991207055527,0.430690714183129
"WDR48__P1P2__primary__RVS__65","WDR48__P1P2",0.190296072703859,0.0378400554866135,0.0502310076476887,0.721632864161838
"WDR48_+_39093937.23-P1P2","WDR48__P1P2",0,0.00533074512465693,0.673613279999599,0.321055974875744
"WDR70_+_37379437.23-P1P2","WDR70__P1P2",0,0.354616097645443,0.177753147449289,0.467630754905268
"WDR70__P1P2__primary__RVS__23","WDR70__P1P2",0,0.325724150098569,0.186276398567516,0.487999451333915
"WDR70__P1P2__primary__RVS__24","WDR70__P1P2",0,0.269372085656074,0.2420303558366,0.488597558507325
"WDR70__P1P2__primary__FWD__70","WDR70__P1P2",0.205482280986207,0.0344570988828806,0.158614460791644,0.601446159339269
"WDR70__P1P2__primary__FWD__71","WDR70__P1P2",0.118885570452395,0,0.50010742092495,0.381007008622655
"WDR70__P1P2__primary__RVS__72","WDR70__P1P2",0.137253778687567,1.87311555174168e-10,0.518567483452949,0.344178737672173
"WDR70__P1P2__primary__RVS__76","WDR70__P1P2",0.00636327234573701,0.00806321718276635,0.927361268225195,0.0582122422463018
"WDR70__P1P2__primary__FWD__85","WDR70__P1P2",0.00736612458997343,0.00831347564005121,0.864423036883272,0.119897362886704
"WDR7_-_54318645.23-P1P2","WDR7__P1P2",0,0.251697506937975,0.20204397557836,0.546258517483666
"WDR7_-_54318973.23-P1P2","WDR7__P1P2",0.135028649114964,0.17306528186322,0.263626163966847,0.428279905054969
"WDR7_+_54318673.23-P1P2","WDR7__P1P2",0,0.208465668053937,0.302546163703009,0.488988168243054
"WDR7_+_54318628.23-P1P2","WDR7__P1P2",0,0.428363465139815,0.191386481824985,0.3802500530352
"WDR7__P1P2__secondary__FWD__40","WDR7__P1P2",0.117561691226376,0,0.538357130879836,0.344081177893787
"WDR7__P1P2__secondary__RVS__28","WDR7__P1P2",0,0.295102264940745,0.308949522840623,0.395948212218631
"WDR7__P1P2__secondary__FWD__31","WDR7__P1P2",0.00799960933500352,0.302285884688086,0.225627637455041,0.464086868521869
"WDR7__P1P2__secondary__FWD__65","WDR7__P1P2",0.157227693768029,0.263246461656855,0.175000868876922,0.404524975698194
"WDR82_-_52312611.23-P1P2","WDR82__P1P2",0.295057106986708,8.86879757774258e-11,0.214764430422555,0.490178462502049
"WDR82_-_52312178.23-P1P2","WDR82__P1P2",0.0426332407942425,0.0841275013941549,0.707726908382409,0.165512349429194
"WDR82_-_52312175.23-P1P2","WDR82__P1P2",0.00189461437200846,1.95369739663117e-08,0.895042957121815,0.103062408969203
"WDR82_+_52312633.23-P1P2","WDR82__P1P2",0.0255547928438695,0.167722207196763,0.132376516854372,0.674346483104995
"WDR82__P1P2__primary__FWD__54","WDR82__P1P2",0,0.00898960073932578,0,0.991010399260674
"WDR82__P1P2__secondary__RVS__66","WDR82__P1P2",0.204889951582225,0,0.206397707583531,0.588712340834245
"WDR82__P1P2__secondary__RVS__67","WDR82__P1P2",0.227052280575105,0.0708053915271533,0.0840398965995124,0.61810243129823
"WDR82_+_52312203.23-P1P2","WDR82__P1P2",0.0263289675227726,0,0.775274036821943,0.198396995655285
"WDR86__151106329__RVS__28","WDR86__P1P2",0.120725707474949,2.11436676840677e-10,0.0980538682891241,0.781220424024491
"WDR86_+_151107031.23-P1P2","WDR86__P1P2",0,0.00359682840218962,0.85110627145843,0.145296900139381
"WDR86__151106329__FWD__26","WDR86__P1P2",0,0,0,1
"WDR86__151106329__FWD__32","WDR86__P1P2",0.392318072830415,0.03172468368813,0.185859381809803,0.390097861671653
"WDR86__151106329__FWD__35","WDR86__P1P2",0.211736712656383,0.275849833561696,0.0633441424454174,0.449069311336503
"WDR86__151106329__FWD__36","WDR86__P1P2",0.237164430251382,2.06019477803464e-10,0.354994150204463,0.407841419338135
"WDR86__151106329__FWD__30","WDR86__P1P2",0.217672239744267,9.49558671226906e-10,0.048637065639498,0.733690693666676
"WDR86__151106329__FWD__31","WDR86__P1P2",0.124853206315496,0,0.031501875272251,0.843644918412253
"WDR89_-_64108556.23-P1P2","WDR89__P1P2",0.0430145928824388,0,0.615746414177501,0.34123899294006
"WDR89_-_64108175.23-P1P2","WDR89__P1P2",0,0,0.897559138953041,0.102440861046959
"WDR89_-_64108567.23-P1P2","WDR89__P1P2",0.0309988918464891,0,0.837507055937663,0.131494052215848
"WDR89_-_64108336.23-P1P2","WDR89__P1P2",0.00165756007775303,0.00562747324229023,0.886139200867859,0.106575765812098
"WDR89__P1P2__primary__FWD__4","WDR89__P1P2",0.39661284698109,0,0,0.603387153018909
"WDR89__P1P2__primary__RVS__33","WDR89__P1P2",0.113918399669106,0.0515999830261405,0.449569517548792,0.384912099755961
"WDR89__P1P2__primary__RVS__41","WDR89__P1P2",0,1.21593005464908e-17,0.840872147347851,0.159127852652149
"WDR89__P1P2__primary__RVS__74","WDR89__P1P2",0.014508864976842,2.34161514675097e-11,0.793211336306239,0.192279798693503
"WEE1__P1P2__secondary__RVS__73","WEE1__P1P2",0.283160519485904,0.157890753288728,0.195671948845354,0.363276778380013
"WEE1__P1P2__secondary__FWD__74","WEE1__P1P2",0.134184406489112,7.24179218436317e-07,0.211349396198254,0.654465473133415
"WEE1__P1P2__secondary__RVS__81","WEE1__P1P2",0.26967804028322,0.209823701912158,0.0515028403582077,0.468995417446414
"WEE1__P1P2__secondary__RVS__96","WEE1__P1P2",0.479253648306055,9.00009573367775e-11,0.111564476463698,0.409181875140246
"WEE1_-_9595630.23-P1P2","WEE1__P1P2",0.0360572889939674,3.00756427051103e-11,0.878416449675975,0.0855262612999816
"WEE1_+_9595640.23-P1P2","WEE1__P1P2",0.139888832751315,0,0.51639918451158,0.343711982737105
"WEE1_-_9595639.23-P1P2","WEE1__P1P2",0.264317521425797,0.0369368080412113,0.0213670650005826,0.677378605532409
"WEE1_+_9595254.23-P1P2","WEE1__P1P2",0.0131095723516659,0.045762653519049,0.736962936776471,0.204164837352814
"WNT3A_-_228194842.23-P1P2","WNT3A__P1P2",0.3283217764918,1.30325807024909e-09,0.106877422792149,0.564800799412792
"WNT3A__P1P2__primary__FWD__43","WNT3A__P1P2",0.395781124332022,1.63292494076625e-10,0.114360125614111,0.489858749890574
"WNT3A__P1P2__primary__FWD__49","WNT3A__P1P2",0.0373320908004388,0,0,0.962667909199561
"WNT3A__P1P2__primary__RVS__53","WNT3A__P1P2",0.0065189811677801,2.79642459362449e-07,0.0767660784931239,0.916714660696637
"WNT3A__P1P2__primary__RVS__71","WNT3A__P1P2",0.242370033002608,0.0146974364183928,4.69883009189838e-07,0.74293206069599
"WNT3A__P1P2__primary__RVS__72","WNT3A__P1P2",0.428774585169927,0,9.9218292621942e-11,0.571225414730855
"WNT3A__P1P2__primary__RVS__73","WNT3A__P1P2",0.23411183491909,0,1.29350859496168e-09,0.765888163787402
"WNT3A_+_228194855.23-P1P2","WNT3A__P1P2",0,0,0,1
"WNT7A_-_13921172.23-P1P2","WNT7A__P1P2",0,0,0.792386761952128,0.207613238047872
"WNT7A_+_13921057.23-P1P2","WNT7A__P1P2",0.265608015192252,9.22373949154253e-11,0.0896113429832795,0.644780641732231
"WNT7A__13920775__RVS__16","WNT7A__P1P2",0.214546668861228,0.02301917698156,0.00375165240685174,0.758682501750361
"WNT7A__13920775__RVS__66","WNT7A__P1P2",0.327055816565991,0,0.0928793914185718,0.580064792015438
"WNT7A__13920775__RVS__67","WNT7A__P1P2",0.131429586662877,0,0.0595604324091458,0.809009980927977
"WNT7A__13920775__RVS__57","WNT7A__P1P2",0.0074695358911726,3.31760062078635e-08,0.0414871948500062,0.951043236082815
"WNT7A__13920775__RVS__18","WNT7A__P1P2",0.0196771207795194,0,0,0.980322879220481
"WNT7A__13920775__RVS__38","WNT7A__P1P2",0,0,0,1
"XKR8_+_28286920.23-P1P2","XKR8__P1P2",0.394108834522337,0,0.0999597108176319,0.505931454660031
"XKR8_-_28286895.23-P1P2","XKR8__P1P2",0.402516492221293,0,0,0.597483507778707
"XKR8_-_28286551.23-P1P2","XKR8__P1P2",0.114381359467093,0.182329078018775,4.05481362033206e-09,0.703289558459319
"XKR8_-_28286548.23-P1P2","XKR8__P1P2",0.142755119444736,0.131032393687167,0.355923696977398,0.370288789890699
"XKR8__P1P2__primary__RVS__25","XKR8__P1P2",0.0783305075966003,0,2.66240953340127e-11,0.921669492376776
"XKR8__P1P2__primary__RVS__26","XKR8__P1P2",0.315853152240425,0.0334032560081706,0.0492444183656415,0.601499173385763
"XKR8__P1P2__primary__RVS__27","XKR8__P1P2",0,0.618071146968162,0.0295540824429662,0.352374770588872
"XKR8__P1P2__primary__RVS__85","XKR8__P1P2",0.275259216551247,0.0360906684902768,3.41089807684476e-10,0.688650114617386
"XPC_+_14220001.23-P1","XPC__P1",0.000662712059997062,0.00129373118931395,0.928110555028646,0.0699330017220432
"XPC__P1__primarysecondary__FWD__63","XPC__P1",0.178545478624535,0.0654658905960045,0.172353646624009,0.583634984155451
"XPC__P1__primarysecondary__FWD__68","XPC__P1",0.225083909220642,0.0230076010575654,0.174420223765479,0.577488265956314
"XPC__P1__primarysecondary__FWD__59","XPC__P1",0,1.11219761409973e-15,0,0.999999999999999
"XPC_+_14219880.23-P1","XPC__P1",0.00806271975388396,0.0139310297530555,0.875674979047032,0.102331271446029
"XPC__P1__primarysecondary__FWD__66","XPC__P1",0.439744875637581,0,0,0.560255124362419
"XPC_+_14220059.23-P1","XPC__P1",0.128333436841787,0.14007999697578,0.0892820962604135,0.64230446992202
"XPC_+_14219672.23-P1","XPC__P1",0,0.0149242944697445,0.729504195657594,0.255571509872661
"XPO5__P1P2__secondary__FWD__67","XPO5__P1P2",0.119338832816104,0,0.180846002988053,0.699815164195843
"XPO5__P1P2__secondary__FWD__32","XPO5__P1P2",0.479645021411295,0,0,0.520354978588705
"XPO5__P1P2__secondary__FWD__31","XPO5__P1P2",0,0,0,1
"XPO5_+_43543679.23-P1P2","XPO5__P1P2",0.162893197168738,0,0.31941692539141,0.517689877439851
"XPO5_-_43543324.23-P1P2","XPO5__P1P2",0.474214585600638,6.47548875893148e-11,0.0418470535620056,0.483938360772601
"XPO5_-_43543686.23-P1P2","XPO5__P1P2",0.0238838671512749,0,0.662191118482278,0.313925014366447
